AKAN,Akanda Corp. Common Shares,Consumer Discretionary, Medicinal Chemicals and Botanical Products 
AKBA,Akebia Therapeutics Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
AKLI,Akili Inc. Common Stock,Consumer Discretionary,Computer Software: Prepackaged Software
AKO/A,Embotelladora Andina S.A.,Consumer Discretionary,
AKO/B,Embotelladora Andina S.A.,Consumer Discretionary,
AKR,Acadia Realty Trust Common Stock,Consumer Discretionary,Real Estate Investment Trusts
AKRO,Akero Therapeutics Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
AKTS,Akoustis Technologies Inc. Common Stock,Consumer Discretionary,Telecommunications Equipment
AKTX,Akari Therapeutics plc ADS,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
AKU,Akumin Inc. Common Stock (DE),Consumer Discretionary,
AKYA,Akoya BioSciences Inc. Common Stock,Consumer Discretionary,Medical Specialities
AL,Air Lease Corporation Class A Common Stock,Consumer Discretionary,Diversified Commercial Services
AL^A,Air Lease Corporation 6.150% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series A,Consumer Discretionary,
ALAR,Alarum Technologies Ltd. American Depositary Share,Consumer Discretionary,Computer Software: Prepackaged Software
ALB,Albemarle Corporation Common Stock,Consumer Discretionary,Major Chemicals
ALBT,Avalon GloboCare Corp. Common Stock,Consumer Discretionary,Biotechnology: Biological Products (No Diagnostic Substances)
ALC,Alcon Inc. Ordinary Shares,Consumer Discretionary,Ophthalmic Goods
ALCC,AltC Acquisition Corp. Class A Common Stock,Consumer Discretionary,Blank Checks
ALCO,Alico Inc. Common Stock,Consumer Discretionary,
ALCY,Alchemy Investments Acquisition Corp 1 Class A Ordinary Shares,Consumer Discretionary,Blank Checks
ALCYU,Alchemy Investments Acquisition Corp 1 Units,Consumer Discretionary,Blank Checks
ALCYW,Alchemy Investments Acquisition Corp 1 Warrants,Consumer Discretionary,Blank Checks
ALDX,Aldeyra Therapeutics Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ALE,Allete Inc.,Consumer Discretionary,Power Generation
ALEC,Alector Inc. Common Stock,Consumer Discretionary,Biotechnology: Biological Products (No Diagnostic Substances)
ALEX,Alexander & Baldwin Inc. Common Stock REIT Holding Company,Consumer Discretionary,Real Estate Investment Trusts
ALG,Alamo Group Inc. Common Stock,Consumer Discretionary,Industrial Machinery/Components
ALGM,Allegro MicroSystems Inc. Common Stock,Consumer Discretionary,Semiconductors
ALGN,Align Technology Inc. Common Stock,Consumer Discretionary,Industrial Specialties
ALGS,Aligos Therapeutics Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ALGT,Allegiant Travel Company Common Stock,Consumer Discretionary,Air Freight/Delivery Services
ALHC,Alignment Healthcare Inc. Common Stock,Consumer Discretionary,Medical Specialities
ALIM,Alimera Sciences Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ALIT,Alight Inc. Class A Common Stock,Consumer Discretionary,Business Services
ALK,Alaska Air Group Inc. Common Stock,Consumer Discretionary,Air Freight/Delivery Services
ALKS,Alkermes plc Ordinary Shares,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ALKT,Alkami Technology Inc. Common Stock,Consumer Discretionary,EDP Services
ALL,Allstate Corporation (The) Common Stock,Consumer Discretionary,Property-Casualty Insurers
ALL^B,Allstate Corporation (The) 5.100% Fixed-to-Floating Rate Subordinated Debentures due 2053,Consumer Discretionary,
ALL^H,Allstate Corporation (The) Depositary Shares each representing a 1/1000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock Series H,Consumer Discretionary,
ALL^I,Allstate Corporation (The) Depositary Shares each representing a 1/1000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock Series I,Consumer Discretionary,
ALL^J,Allstate Corporation (The) Depositary Shares each representing a 1/1000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock Series J,Consumer Discretionary,
ALLE,Allegion plc Ordinary Shares,Consumer Discretionary,Diversified Commercial Services
ALLG,Allego N.V. Ordinary Share,Consumer Discretionary,Other Specialty Stores
ALLK,Allakos Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ALLO,Allogene Therapeutics Inc. Common Stock,Consumer Discretionary,Biotechnology: Biological Products (No Diagnostic Substances)
ALLR,Allarity Therapeutics Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ALLT,Allot Ltd. Ordinary Shares,Consumer Discretionary,Telecommunications Equipment
ALLY,Ally Financial Inc. Common Stock,Consumer Discretionary,Major Banks
ALNY,Alnylam Pharmaceuticals Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ALOR,ALSP Orchid Acquisition Corporation I Class A Ordinary Share,Consumer Discretionary,Blank Checks
ALORU,ALSP Orchid Acquisition Corporation I Unit,Consumer Discretionary,Blank Checks
ALOT,AstroNova Inc. Common Stock,Consumer Discretionary,Computer peripheral equipment
ALPN,Alpine Immune Sciences Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ALPP,Alpine 4 Holdings Inc. Class A Common Stock,Consumer Discretionary,Telecommunications Equipment
ALPS,Alpine Summit Energy Partners Inc. Class A Subordinate Voting Shares,Consumer Discretionary,
ALRM,Alarm.com Holdings Inc. Common Stock,Consumer Discretionary,Computer Software: Prepackaged Software
ALRN,Aileron Therapeutics Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ALRS,Alerus Financial Corporation Common Stock,Consumer Discretionary,Major Banks
ALSA,Alpha Star Acquisition Corporation Ordinary Shares,Consumer Discretionary,Blank Checks
ALSAR,Alpha Star Acquisition Corporation Rights,Consumer Discretionary,Blank Checks
ALSAW,Alpha Star Acquisition Corporation Warrants,Consumer Discretionary,Blank Checks
ALSN,Allison Transmission Holdings Inc. Common Stock,Consumer Discretionary,Auto Parts:O.E.M.
ALT,Altimmune Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ALTG,Alta Equipment Group Inc. Class A Common Stock,Consumer Discretionary,Industrial Machinery/Components
ALTG^A,Alta Equipment Group Inc. Depositary Shares (each representing 1/1000th in a share of 10% Series A Cumulative Perpetual Preferred Stock),Consumer Discretionary,
ALTI,AlTi Global Inc. Class A Common Stock,Consumer Discretionary,Investment Managers
ALTO,Alto Ingredients Inc. Common Stock,Consumer Discretionary,Major Chemicals
ALTR,Altair Engineering Inc. Class A Common Stock,Consumer Discretionary,Computer Software: Prepackaged Software
ALTU,Altitude Acquisition Corp. Class A Common Stock,Consumer Discretionary,Blank Checks
ALTUU,Altitude Acquisition Corp. Unit,Consumer Discretionary,Blank Checks
ALTUW,Altitude Acquisition Corp. Warrant,Consumer Discretionary,Blank Checks
ALV,Autoliv Inc. Common Stock,Consumer Discretionary,Auto Parts:O.E.M.
ALVO,Alvotech Ordinary Shares,Consumer Discretionary,Biotechnology: Biological Products (No Diagnostic Substances)
ALVOW,Alvotech Warrant,Consumer Discretionary,Biotechnology: Biological Products (No Diagnostic Substances)
ALVR,AlloVir Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ALX,Alexander's Inc. Common Stock,Consumer Discretionary,Real Estate Investment Trusts
ALXO,ALX Oncology Holdings Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ALYA,Alithya Group inc. Class A Subordinate Voting Shares,Consumer Discretionary,Computer Software: Programming Data Processing
ALZN,Alzamend Neuro Inc. Common Stock,Consumer Discretionary, Medicinal Chemicals and Botanical Products 
AM,Antero Midstream Corporation Common Stock,Consumer Discretionary,Natural Gas Distribution
AMAL,Amalgamated Financial Corp. Common Stock (DE),Consumer Discretionary,Commercial Banks
AMAM,Ambrx Biopharma Inc. American Depositary Shares,Consumer Discretionary,Biotechnology: Biological Products (No Diagnostic Substances)
AMAO,American Acquisition Opportunity Inc. Class A Common Stock,Consumer Discretionary,Multi-Sector Companies
AMAOU,American Acquisition Opportunity Inc. Units,Consumer Discretionary,Multi-Sector Companies
AMAOW,American Acquisition Opportunity Inc. Warrant,Consumer Discretionary,Multi-Sector Companies
AMAT,Applied Materials Inc. Common Stock,Consumer Discretionary,Industrial Machinery/Components
AMBA,Ambarella Inc. Ordinary Shares,Consumer Discretionary,Semiconductors
AMBC,Ambac Financial Group Inc. Common Stock,Consumer Discretionary,Property-Casualty Insurers
AMBI,Ambipar Emergency Response Class A Ordinary Shares,Consumer Discretionary,Environmental Services
AMBO,Ambow Education Holding Ltd. American Depository Shares each representing two Class A ordinary shares,Consumer Discretionary,Educational Services
AMBP,Ardagh Metal Packaging S.A. Ordinary Shares,Consumer Discretionary,Containers/Packaging
AMC,AMC Entertainment Holdings Inc. Class A Common Stock,Consumer Discretionary,Movies/Entertainment
AMCR,Amcor plc Ordinary Shares,Consumer Discretionary,Miscellaneous manufacturing industries
AMCX,AMC Networks Inc. Class A Common Stock,Consumer Discretionary,Cable & Other Pay Television Services
AMD,Advanced Micro Devices Inc. Common Stock,Consumer Discretionary,Semiconductors
AME,AMETEK Inc.,Consumer Discretionary,Industrial Machinery/Components
AMED,Amedisys Inc Common Stock,Consumer Discretionary,Medical/Nursing Services
AMEH,Apollo Medical Holdings Inc. Common Stock,Consumer Discretionary,Professional Services
AMG,Affiliated Managers Group Inc. Common Stock,Consumer Discretionary,Investment Managers
AMGN,Amgen Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
AMH,American Homes 4 Rent Common Shares of Beneficial Interest,Consumer Discretionary,Real Estate Investment Trusts
AMH^G,American Homes 4 Rent Series G cumulative redeemable perpetual preferred shares of beneficial interest,Consumer Discretionary,
AMH^H,American Homes 4 Rent Series H cumulative redeemable perpetual Preferred Shares of Beneficial Interest,Consumer Discretionary,
AMK,AssetMark Financial Holdings Inc. Common Stock,Consumer Discretionary,Finance/Investors Services
AMKR,Amkor Technology Inc. Common Stock,Consumer Discretionary,Semiconductors
AMLI,American Lithium Corp. Common Stock,Consumer Discretionary,Metal Mining
AMLX,Amylyx Pharmaceuticals Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
AMN,AMN Healthcare Services Inc AMN Healthcare Services Inc,Consumer Discretionary,Assisted Living Services
AMNB,American National Bankshares Inc. Common Stock,Consumer Discretionary,Major Banks
AMOT,Allied Motion Technologies Inc.,Consumer Discretionary,Electrical Products
AMP,Ameriprise Financial Inc. Common Stock,Consumer Discretionary,Investment Managers
AMPE,Ampio Pharmaceuticals Inc.,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
AMPG,Amplitech Group Inc. Common Stock,Consumer Discretionary,Industrial Machinery/Components
AMPGW,Amplitech Group Inc. Warrants,Consumer Discretionary,Telecommunications Equipment
AMPH,Amphastar Pharmaceuticals Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
AMPL,Amplitude Inc. Class A Common Stock,Consumer Discretionary,EDP Services
AMPS,Altus Power Inc. Class A Common Stock,Consumer Discretionary,Electric Utilities: Central
AMPX,Amprius Technologies Inc. Common Stock,Consumer Discretionary,Industrial Machinery/Components
AMPY,Amplify Energy Corp. Common Stock,Consumer Discretionary,Oil & Gas Production
AMR,Alpha Metallurgical Resources Inc. Common Stock,Consumer Discretionary,Coal Mining
AMRC,Ameresco Inc. Class A Common Stock,Consumer Discretionary,Engineering & Construction
AMRK,A-Mark Precious Metals Inc. Common Stock,Consumer Discretionary,Investment Bankers/Brokers/Service
AMRN,Amarin Corporation plc,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
AMRS,Amyris Inc. Common Stock,Consumer Discretionary,Major Chemicals
AMRX,Amneal Pharmaceuticals Inc. Class A Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
AMS,American Shared Hospital Services Common Stock,Consumer Discretionary,Medical Specialities
AMSC,American Superconductor Corporation Common Stock,Consumer Discretionary,Metal Fabrications
AMSF,AMERISAFE Inc. Common Stock,Consumer Discretionary,Property-Casualty Insurers
AMST,Amesite Inc. Common Stock,Consumer Discretionary,Computer Software: Prepackaged Software
AMSWA,American Software Inc. Class A Common Stock,Consumer Discretionary,Computer Software: Prepackaged Software
AMT,American Tower Corporation (REIT) Common Stock,Consumer Discretionary,Real Estate Investment Trusts
AMTB,Amerant Bancorp Inc. Class A Common Stock,Consumer Discretionary,Major Banks
AMTD,AMTD IDEA Group American Depositary Shares each representing two Class A Ordinary Shares,Consumer Discretionary,
AMTI,Applied Molecular Transport Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
AMTX,Aemetis Inc. (DE) Common Stock,Consumer Discretionary,Major Chemicals
AMWD,American Woodmark Corporation Common Stock,Consumer Discretionary,Forest Products
AMWL,American Well Corporation Class A Common Stock,Consumer Discretionary,Retail: Computer Software & Peripheral Equipment
AMX,America Movil S.A.B. de C.V. American Depositary Shares (each representing the right to receive twenty (20) Series B Shares,Consumer Discretionary,Telecommunications Equipment
AMZN,Amazon.com Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution
AN,AutoNation Inc. Common Stock,Consumer Discretionary,Retail-Auto Dealers and Gas Stations
ANAB,AnaptysBio Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ANDE,Andersons Inc. (The) Common Stock,Consumer Discretionary,Farming/Seeds/Milling
ANEB,Anebulo Pharmaceuticals Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ANET,Arista Networks Inc. Common Stock,Consumer Discretionary,Computer Communications Equipment
ANF,Abercrombie & Fitch Company Common Stock,Consumer Discretionary,Clothing/Shoe/Accessory Stores
ANGH,Anghami Inc. Ordinary Shares,Consumer Discretionary,Telecommunications Equipment
ANGHW,Anghami Inc. Warrants,Consumer Discretionary,Telecommunications Equipment
ANGI,Angi Inc. Class A Common Stock,Consumer Discretionary,EDP Services
ANGO,AngioDynamics Inc. Common Stock,Consumer Discretionary,Medical/Dental Instruments
ANIK,Anika Therapeutics Inc. Common Stock,Consumer Discretionary,Medical/Dental Instruments
ANIP,ANI Pharmaceuticals Inc.,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ANIX,Anixa Biosciences Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ANNX,Annexon Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ANSS,ANSYS Inc. Common Stock,Consumer Discretionary,Computer Software: Prepackaged Software
ANTE,AirNet Technology Inc. American Depositary Shares,Consumer Discretionary,Advertising
ANTX,AN2 Therapeutics Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ANVS,Annovis Bio Inc. Common Stock,Consumer Discretionary,Biotechnology: Pharmaceutical Preparations
ANY,Sphere 3D Corp. Common Shares,Consumer Discretionary,
ANZU,Anzu Special Acquisition Corp I Class A Common Stock,Consumer Discretionary,Blank Checks
ANZUU,Anzu Special Acquisition Corp I Units,Consumer Discretionary,Blank Checks
ANZUW,Anzu Special Acquisition Corp I Warrant,Consumer Discretionary,Blank Checks
AOD,abrdn Total Dynamic Dividend Fund Common Shares of Beneficial Interest,Consumer Discretionary,Investment Managers
AOGO,Arogo Capital Acquisition Corp. Class A Common Stock,Consumer Discretionary,Computer Software: Prepackaged Software
